-0.000230939	6.35826e-005	-1.37718e-006	1.37718e-006	-6.35826e-005	0.000230939	
-9.60477e-005	9.49809e-006	-2.32666e-006	2.32666e-006	-9.49809e-006	9.60477e-005	
4.29682e-007	-4.69307e-005	-2.47079e-006	2.47079e-006	4.69307e-005	-4.29682e-007	
6.38144e-005	-9.52392e-005	-2.22042e-006	2.22042e-006	9.52392e-005	-6.38144e-005	
9.96202e-005	-0.000125414	-2.24504e-006	2.24504e-006	0.000125414	-9.96202e-005	
0.000113679	-0.000135219	-2.85814e-006	2.85814e-006	0.000135219	-0.000113679	
0.000111866	-0.000132141	-3.71679e-006	3.71679e-006	0.000132141	-0.000111866	
9.94831e-005	-0.000127639	-4.10733e-006	4.10733e-006	0.000127639	-9.94831e-005	
8.06883e-005	-0.000128162	-3.57349e-006	3.57349e-006	0.000128162	-8.06883e-005	
5.83844e-005	-0.000130429	-2.34433e-006	2.34433e-006	0.000130429	-5.83844e-005	
3.4631e-005	-0.000125052	-1.19234e-006	1.19234e-006	0.000125052	-3.4631e-005	
1.12333e-005	-0.000105619	-8.36401e-007	8.36401e-007	0.000105619	-1.12333e-005	
-9.97645e-006	-7.57057e-005	-1.3815e-006	1.3815e-006	7.57057e-005	9.97645e-006	
-2.73909e-005	-4.79087e-005	-2.24667e-006	2.24667e-006	4.79087e-005	2.73909e-005	
-4.01872e-005	-3.53821e-005	-2.62673e-006	2.62673e-006	3.53821e-005	4.01872e-005	
-4.86955e-005	-4.23621e-005	-2.11122e-006	2.11122e-006	4.23621e-005	4.86955e-005	
-5.42019e-005	-6.09294e-005	-9.83789e-007	9.83789e-007	6.09294e-005	5.42019e-005	
-5.82323e-005	-7.64713e-005	1.18905e-009	-1.18905e-009	7.64713e-005	5.82323e-005	
-6.17591e-005	-7.78347e-005	1.65987e-007	-1.65987e-007	7.78347e-005	6.17591e-005	
-6.48399e-005	-6.49418e-005	-6.3058e-007	6.3058e-007	6.49418e-005	6.48399e-005	
-6.69044e-005	-4.8733e-005	-1.92507e-006	1.92507e-006	4.8733e-005	6.69044e-005	
-6.74655e-005	-4.37723e-005	-2.97526e-006	2.97526e-006	4.37723e-005	6.74655e-005	
